evals.q.250.	_.mt2mo.mmIOneMax.25.2.ga.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.ga.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.ga.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.ga.33.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.ga.33.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.ga.33.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.nsga2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.nsga2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.nsga2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.me.2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.me.2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.me.2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.e.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.e.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.e.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.cc.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.cc.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.cc.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.e.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.e.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.e.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.25.2.cabea.cc.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.25.2.cabea.cc.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.25.2.cabea.cc.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.ga.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.ga.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.ga.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.ga.33.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.ga.33.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.ga.33.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.nsga2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.nsga2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.nsga2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.me.2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.me.2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.me.2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.e.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.e.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.e.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.cc.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.cc.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.cc.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.e.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.e.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.e.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.100.2.cabea.cc.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.100.2.cabea.cc.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.100.2.cabea.cc.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.ga.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.ga.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.ga.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.ga.33.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.ga.33.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.ga.33.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.nsga2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.nsga2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.nsga2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.me.2.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.me.2.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.me.2.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.e.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.e.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.e.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.cc.11.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.cc.11.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.cc.11.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.e.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.e.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.e.21.firsts.each.fitness.hypervolume.max	_.mt2mo.mmIOneMax.250.2.cabea.cc.21.firsts.each.fitness.hypervolume	_.mt2mo.mmIOneMax.250.2.cabea.cc.21.firsts.each.fitness.hypervolume.min	_.mt2mo.mmIOneMax.250.2.cabea.cc.21.firsts.each.fitness.hypervolume.max
2.450e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.616e-01	2.824e-01	4.560e-01	4.344e-01	4.936e-01	2.752e-01	2.504e-01	2.880e-01	3.664e-01	3.456e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.435e-01	3.350e-01	3.500e-01	1.957e-01	1.901e-01	2.078e-01	2.467e-01	2.396e-01	2.543e-01	2.658e-01	2.630e-01	2.712e-01	nan	nan	nan	nan	nan	nan	2.520e-01	2.480e-01	2.600e-01	2.500e-01	2.470e-01	2.560e-01	2.880e-01	2.812e-01	2.952e-01	1.735e-01	1.662e-01	1.789e-01	1.753e-01	1.665e-01	1.787e-01	2.052e-01	1.993e-01	2.116e-01	nan	nan	nan	nan	nan	nan
2.475e+04	2.816e-01	2.624e-01	2.816e-01	2.808e-01	2.608e-01	3.008e-01	4.560e-01	4.344e-01	4.936e-01	2.736e-01	2.504e-01	2.864e-01	3.600e-01	3.456e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	2.752e-01	2.616e-01	3.032e-01	3.200e-01	2.936e-01	3.416e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.502e-01	1.961e-01	1.901e-01	2.078e-01	2.492e-01	2.361e-01	2.558e-01	2.658e-01	2.634e-01	2.714e-01	1.308e-01	1.240e-01	1.390e-01	1.538e-01	1.428e-01	1.602e-01	2.520e-01	2.480e-01	2.580e-01	2.500e-01	2.470e-01	2.560e-01	2.880e-01	2.821e-01	2.952e-01	1.747e-01	1.693e-01	1.796e-01	1.756e-01	1.707e-01	1.787e-01	2.063e-01	1.990e-01	2.143e-01	9.338e-02	8.698e-02	9.936e-02	1.045e-01	9.877e-02	1.109e-01
2.500e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.616e-01	3.008e-01	4.744e-01	4.344e-01	4.936e-01	2.736e-01	2.504e-01	2.920e-01	3.600e-01	3.456e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.152e-01	3.016e-01	3.408e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.502e-01	1.962e-01	1.901e-01	2.078e-01	2.491e-01	2.352e-01	2.563e-01	2.663e-01	2.622e-01	2.715e-01	nan	nan	nan	1.507e-01	1.423e-01	1.601e-01	2.520e-01	2.480e-01	2.600e-01	2.500e-01	2.469e-01	2.540e-01	2.880e-01	2.821e-01	2.952e-01	1.747e-01	1.660e-01	1.803e-01	1.761e-01	1.726e-01	1.788e-01	2.059e-01	2.016e-01	2.150e-01	nan	nan	nan	1.049e-01	9.877e-02	1.115e-01
2.525e+04	2.808e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	3.008e-01	4.744e-01	4.352e-01	4.936e-01	2.720e-01	2.504e-01	2.920e-01	3.600e-01	3.456e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	2.856e-01	2.648e-01	3.040e-01	3.128e-01	3.016e-01	3.352e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.502e-01	2.008e-01	1.928e-01	2.082e-01	2.457e-01	2.407e-01	2.578e-01	2.663e-01	2.622e-01	2.710e-01	1.339e-01	1.212e-01	1.431e-01	1.541e-01	1.440e-01	1.626e-01	2.520e-01	2.480e-01	2.580e-01	2.500e-01	2.460e-01	2.540e-01	2.880e-01	2.821e-01	2.972e-01	1.747e-01	1.668e-01	1.810e-01	1.763e-01	1.724e-01	1.789e-01	2.086e-01	2.022e-01	2.177e-01	9.469e-02	8.882e-02	9.986e-02	1.050e-01	1.020e-01	1.118e-01
2.550e+04	2.808e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	2.824e-01	4.744e-01	4.352e-01	4.936e-01	2.736e-01	2.504e-01	2.952e-01	3.600e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	2.792e-01	2.672e-01	3.072e-01	nan	nan	nan	2.550e-01	2.450e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.502e-01	2.013e-01	1.928e-01	2.100e-01	2.486e-01	2.407e-01	2.590e-01	2.669e-01	2.622e-01	2.743e-01	1.377e-01	1.241e-01	1.433e-01	nan	nan	nan	2.520e-01	2.480e-01	2.600e-01	2.500e-01	2.480e-01	2.540e-01	2.880e-01	2.821e-01	2.972e-01	1.748e-01	1.681e-01	1.814e-01	1.784e-01	1.730e-01	1.820e-01	2.059e-01	2.033e-01	2.190e-01	9.414e-02	8.886e-02	1.022e-01	nan	nan	nan
2.575e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.616e-01	3.000e-01	4.744e-01	4.352e-01	4.936e-01	2.768e-01	2.552e-01	2.960e-01	3.600e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.176e-01	2.992e-01	3.352e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.502e-01	2.011e-01	1.898e-01	2.100e-01	2.487e-01	2.407e-01	2.590e-01	2.691e-01	2.642e-01	2.743e-01	nan	nan	nan	1.571e-01	1.448e-01	1.650e-01	2.520e-01	2.480e-01	2.580e-01	2.500e-01	2.480e-01	2.540e-01	2.880e-01	2.822e-01	2.992e-01	1.751e-01	1.681e-01	1.820e-01	1.790e-01	1.742e-01	1.838e-01	2.063e-01	2.034e-01	2.190e-01	nan	nan	nan	1.056e-01	9.981e-02	1.118e-01
2.600e+04	2.816e-01	2.608e-01	2.824e-01	2.808e-01	2.616e-01	3.008e-01	4.744e-01	4.352e-01	4.936e-01	2.768e-01	2.552e-01	2.960e-01	3.600e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	2.800e-01	2.672e-01	3.072e-01	3.112e-01	3.000e-01	3.320e-01	2.550e-01	2.450e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.502e-01	2.021e-01	1.900e-01	2.078e-01	2.493e-01	2.405e-01	2.590e-01	2.693e-01	2.664e-01	2.756e-01	1.405e-01	1.262e-01	1.506e-01	1.543e-01	1.443e-01	1.620e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.479e-01	2.540e-01	2.880e-01	2.840e-01	2.992e-01	1.770e-01	1.692e-01	1.820e-01	1.796e-01	1.747e-01	1.851e-01	2.085e-01	2.038e-01	2.195e-01	9.537e-02	8.893e-02	1.023e-01	1.053e-01	9.993e-02	1.119e-01
2.625e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.608e-01	3.016e-01	4.744e-01	4.352e-01	4.936e-01	2.736e-01	2.552e-01	2.960e-01	3.600e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.128e-01	3.056e-01	3.320e-01	2.550e-01	2.500e-01	2.650e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.534e-01	1.986e-01	1.908e-01	2.094e-01	2.492e-01	2.401e-01	2.600e-01	2.695e-01	2.665e-01	2.756e-01	nan	nan	nan	1.550e-01	1.446e-01	1.614e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.479e-01	2.550e-01	2.880e-01	2.840e-01	2.992e-01	1.778e-01	1.703e-01	1.827e-01	1.810e-01	1.751e-01	1.853e-01	2.095e-01	2.058e-01	2.197e-01	nan	nan	nan	1.068e-01	1.008e-01	1.128e-01
2.650e+04	2.808e-01	2.608e-01	2.816e-01	2.808e-01	2.616e-01	3.016e-01	4.744e-01	4.352e-01	4.936e-01	2.736e-01	2.552e-01	2.960e-01	3.600e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	2.840e-01	2.672e-01	3.088e-01	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.550e-01	1.988e-01	1.917e-01	2.099e-01	2.511e-01	2.418e-01	2.619e-01	2.712e-01	2.666e-01	2.766e-01	1.405e-01	1.266e-01	1.511e-01	nan	nan	nan	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.880e-01	2.840e-01	2.992e-01	1.788e-01	1.713e-01	1.831e-01	1.821e-01	1.764e-01	1.859e-01	2.099e-01	2.059e-01	2.196e-01	9.682e-02	9.021e-02	1.026e-01	nan	nan	nan
2.675e+04	2.816e-01	2.616e-01	2.824e-01	2.816e-01	2.616e-01	3.008e-01	4.744e-01	4.352e-01	4.936e-01	2.736e-01	2.568e-01	2.960e-01	3.600e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.200e-01	3.024e-01	3.336e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.550e-01	2.026e-01	1.929e-01	2.120e-01	2.523e-01	2.455e-01	2.645e-01	2.717e-01	2.683e-01	2.789e-01	nan	nan	nan	1.576e-01	1.498e-01	1.658e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.880e-01	2.853e-01	2.992e-01	1.791e-01	1.709e-01	1.846e-01	1.831e-01	1.786e-01	1.860e-01	2.092e-01	2.059e-01	2.166e-01	nan	nan	nan	1.071e-01	1.027e-01	1.135e-01
2.700e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	3.008e-01	4.744e-01	4.352e-01	4.936e-01	2.736e-01	2.560e-01	2.960e-01	3.600e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	2.904e-01	2.672e-01	3.072e-01	3.232e-01	3.024e-01	3.440e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.550e-01	2.045e-01	1.929e-01	2.132e-01	2.523e-01	2.443e-01	2.608e-01	2.721e-01	2.683e-01	2.793e-01	1.392e-01	1.271e-01	1.480e-01	1.583e-01	1.504e-01	1.658e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.891e-01	2.853e-01	3.004e-01	1.798e-01	1.708e-01	1.857e-01	1.841e-01	1.787e-01	1.879e-01	2.092e-01	2.073e-01	2.187e-01	9.803e-02	9.176e-02	1.021e-01	1.074e-01	1.028e-01	1.135e-01
2.725e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.616e-01	2.816e-01	4.744e-01	4.536e-01	4.944e-01	2.736e-01	2.592e-01	2.960e-01	3.600e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	2.944e-01	2.672e-01	3.096e-01	3.232e-01	3.056e-01	3.472e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.550e-01	2.044e-01	1.938e-01	2.132e-01	2.540e-01	2.458e-01	2.615e-01	2.714e-01	2.654e-01	2.793e-01	1.378e-01	1.282e-01	1.486e-01	1.604e-01	1.504e-01	1.673e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.900e-01	2.853e-01	3.004e-01	1.800e-01	1.712e-01	1.870e-01	1.856e-01	1.802e-01	1.904e-01	2.139e-01	2.076e-01	2.212e-01	9.658e-02	9.250e-02	1.011e-01	1.074e-01	9.814e-02	1.130e-01
2.750e+04	2.808e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.824e-01	4.744e-01	4.536e-01	4.944e-01	2.736e-01	2.592e-01	2.960e-01	3.600e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.350e-01	3.550e-01	2.024e-01	1.938e-01	2.127e-01	2.542e-01	2.462e-01	2.609e-01	2.714e-01	2.667e-01	2.792e-01	nan	nan	nan	nan	nan	nan	2.520e-01	2.480e-01	2.580e-01	2.500e-01	2.480e-01	2.560e-01	2.900e-01	2.853e-01	3.004e-01	1.800e-01	1.726e-01	1.870e-01	1.856e-01	1.798e-01	1.910e-01	2.155e-01	2.097e-01	2.212e-01	nan	nan	nan	nan	nan	nan
2.775e+04	2.808e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	2.816e-01	4.744e-01	4.544e-01	4.944e-01	2.736e-01	2.592e-01	2.968e-01	3.600e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	2.952e-01	2.744e-01	3.056e-01	3.232e-01	3.056e-01	3.480e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.001e-01	1.944e-01	2.118e-01	2.548e-01	2.483e-01	2.609e-01	2.756e-01	2.677e-01	2.785e-01	1.409e-01	1.320e-01	1.484e-01	1.620e-01	1.533e-01	1.675e-01	2.520e-01	2.480e-01	2.580e-01	2.500e-01	2.480e-01	2.560e-01	2.900e-01	2.853e-01	2.980e-01	1.800e-01	1.754e-01	1.883e-01	1.894e-01	1.809e-01	1.918e-01	2.172e-01	2.121e-01	2.230e-01	9.684e-02	9.214e-02	1.019e-01	1.071e-01	1.009e-01	1.132e-01
2.800e+04	2.808e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	2.816e-01	4.744e-01	4.544e-01	4.944e-01	2.776e-01	2.632e-01	3.000e-01	3.664e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.232e-01	3.080e-01	3.488e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.004e-01	1.945e-01	2.126e-01	2.567e-01	2.486e-01	2.609e-01	2.751e-01	2.674e-01	2.785e-01	nan	nan	nan	1.628e-01	1.539e-01	1.674e-01	2.520e-01	2.480e-01	2.580e-01	2.510e-01	2.480e-01	2.560e-01	2.912e-01	2.831e-01	2.982e-01	1.810e-01	1.758e-01	1.885e-01	1.894e-01	1.819e-01	1.915e-01	2.184e-01	2.132e-01	2.232e-01	nan	nan	nan	1.070e-01	1.028e-01	1.109e-01
2.825e+04	2.808e-01	2.616e-01	2.816e-01	2.816e-01	2.616e-01	3.008e-01	4.744e-01	4.544e-01	4.944e-01	2.776e-01	2.632e-01	3.000e-01	3.664e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	3.000e-01	2.848e-01	3.136e-01	3.224e-01	3.096e-01	3.488e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.013e-01	1.949e-01	2.147e-01	2.552e-01	2.486e-01	2.619e-01	2.751e-01	2.681e-01	2.796e-01	1.409e-01	1.343e-01	1.495e-01	1.615e-01	1.553e-01	1.680e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.912e-01	2.831e-01	2.983e-01	1.804e-01	1.744e-01	1.877e-01	1.894e-01	1.822e-01	1.920e-01	2.184e-01	2.127e-01	2.233e-01	9.890e-02	9.436e-02	1.060e-01	1.081e-01	1.028e-01	1.142e-01
2.850e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	2.816e-01	4.744e-01	4.544e-01	4.944e-01	2.792e-01	2.632e-01	2.960e-01	3.664e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.352e-01	3.120e-01	3.488e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.026e-01	1.949e-01	2.150e-01	2.552e-01	2.449e-01	2.619e-01	2.743e-01	2.681e-01	2.822e-01	nan	nan	nan	1.644e-01	1.572e-01	1.704e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.912e-01	2.840e-01	2.983e-01	1.814e-01	1.751e-01	1.879e-01	1.902e-01	1.823e-01	1.927e-01	2.189e-01	2.140e-01	2.233e-01	nan	nan	nan	1.093e-01	1.034e-01	1.175e-01
2.875e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.608e-01	2.816e-01	4.744e-01	4.544e-01	4.944e-01	2.808e-01	2.632e-01	2.960e-01	3.664e-01	3.464e-01	3.672e-01	3.464e-01	3.264e-01	3.472e-01	3.016e-01	2.848e-01	3.080e-01	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.026e-01	1.902e-01	2.166e-01	2.552e-01	2.452e-01	2.620e-01	2.744e-01	2.700e-01	2.817e-01	1.440e-01	1.359e-01	1.513e-01	nan	nan	nan	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.912e-01	2.844e-01	2.983e-01	1.817e-01	1.777e-01	1.894e-01	1.907e-01	1.861e-01	1.948e-01	2.216e-01	2.157e-01	2.256e-01	9.995e-02	9.336e-02	1.063e-01	nan	nan	nan
2.900e+04	2.816e-01	2.616e-01	2.824e-01	2.808e-01	2.608e-01	2.816e-01	4.744e-01	4.544e-01	4.944e-01	2.808e-01	2.632e-01	2.960e-01	3.664e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.040e-01	2.832e-01	3.112e-01	3.336e-01	3.168e-01	3.488e-01	2.550e-01	2.450e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.026e-01	1.909e-01	2.166e-01	2.572e-01	2.465e-01	2.654e-01	2.746e-01	2.702e-01	2.822e-01	1.440e-01	1.360e-01	1.511e-01	1.643e-01	1.550e-01	1.704e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.912e-01	2.844e-01	2.989e-01	1.817e-01	1.749e-01	1.888e-01	1.912e-01	1.863e-01	1.947e-01	2.204e-01	2.157e-01	2.274e-01	1.002e-01	9.398e-02	1.050e-01	1.081e-01	1.040e-01	1.177e-01
2.925e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	3.008e-01	4.744e-01	4.544e-01	4.960e-01	2.808e-01	2.592e-01	2.976e-01	3.664e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	3.352e-01	3.176e-01	3.488e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.028e-01	1.929e-01	2.158e-01	2.566e-01	2.504e-01	2.654e-01	2.767e-01	2.702e-01	2.825e-01	nan	nan	nan	1.581e-01	1.535e-01	1.733e-01	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.580e-01	2.912e-01	2.844e-01	2.989e-01	1.811e-01	1.749e-01	1.887e-01	1.915e-01	1.867e-01	1.947e-01	2.207e-01	2.153e-01	2.274e-01	nan	nan	nan	1.085e-01	1.065e-01	1.175e-01
2.950e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.608e-01	2.816e-01	4.752e-01	4.544e-01	4.960e-01	2.808e-01	2.632e-01	2.992e-01	3.664e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	3.016e-01	2.808e-01	3.104e-01	3.400e-01	3.200e-01	3.512e-01	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.026e-01	1.929e-01	2.158e-01	2.590e-01	2.533e-01	2.674e-01	2.767e-01	2.686e-01	2.825e-01	1.466e-01	1.377e-01	1.496e-01	1.586e-01	1.538e-01	1.742e-01	2.520e-01	2.480e-01	2.580e-01	2.520e-01	2.480e-01	2.560e-01	2.912e-01	2.844e-01	2.996e-01	1.810e-01	1.752e-01	1.876e-01	1.922e-01	1.874e-01	1.965e-01	2.220e-01	2.170e-01	2.278e-01	1.002e-01	9.312e-02	1.060e-01	1.108e-01	1.068e-01	1.170e-01
2.975e+04	2.816e-01	2.616e-01	2.816e-01	2.808e-01	2.616e-01	3.008e-01	4.760e-01	4.544e-01	4.960e-01	2.808e-01	2.632e-01	2.984e-01	3.664e-01	3.464e-01	3.680e-01	3.464e-01	3.264e-01	3.472e-01	nan	nan	nan	nan	nan	nan	2.550e-01	2.500e-01	2.600e-01	2.550e-01	2.450e-01	2.650e-01	3.450e-01	3.400e-01	3.550e-01	2.047e-01	1.973e-01	2.176e-01	2.590e-01	2.519e-01	2.683e-01	2.767e-01	2.686e-01	2.825e-01	nan	nan	nan	nan	nan	nan	2.520e-01	2.480e-01	2.600e-01	2.520e-01	2.480e-01	2.560e-01	2.920e-01	2.844e-01	2.984e-01	1.830e-01	1.775e-01	1.876e-01	1.928e-01	1.870e-01	1.987e-01	2.238e-01	2.170e-01	2.281e-01	nan	nan	nan	nan	nan	nan
